case_id,proposal,anchor_violation,policy_permits,effect_equivalent,model_requests_clarify,effect_sets
formal-008822,18,False,True,False,False,"[[7, 8, 23], [9, 11, 18], [0, 1, 6, 10], []]"
formal-008823,13,False,False,False,False,"[[11, 23], [13, 21, 23]]"
formal-008824,19,False,True,False,True,"[[0, 6, 12, 13, 14, 19], [0, 3, 4, 15, 16, 20]]"
formal-008825,22,False,True,False,False,"[[2, 3, 4, 7, 8, 21, 22, 23], [3, 8, 10, 17, 21, 22]]"
formal-008826,13,False,True,False,True,"[[1, 3, 5, 6, 8, 15, 18, 19, 21], [0, 5, 6, 8, 19, 21], [5, 8, 10, 11, 13, 14, 15, 19, 23], [0, 5, 8, 10, 16, 19, 21]]"
formal-008827,0,False,True,False,False,"[[0, 3, 5, 8, 11, 14, 15], [0, 4, 11, 12, 13, 15, 22], [0, 3, 6, 7, 11, 12, 13, 15, 17], [0, 1, 3, 5, 7, 11, 15, 18, 20]]"
formal-008828,8,False,True,False,True,"[[7, 23], [3, 14, 16, 22], [9, 22], [7, 8, 11, 12, 14]]"
formal-008829,4,False,True,False,False,"[[], [], [0, 2, 5, 10, 11, 20]]"
formal-008830,19,False,True,False,False,"[[5, 7, 10, 12, 19, 21], [10], [8, 10, 12, 13, 18]]"
formal-008831,17,False,True,False,False,"[[12, 17], []]"
formal-008832,20,False,True,False,False,"[[7, 19, 20], [19]]"
formal-008833,16,False,True,False,False,"[[6, 8, 13, 15], [15], [1, 8, 10, 11, 15]]"
formal-008834,9,False,True,False,False,"[[2, 4, 7, 8, 9, 15, 18, 20], [4, 5, 15]]"
formal-008835,12,True,True,False,True,"[[12, 14, 19, 20, 23], [14, 20]]"
formal-008836,11,False,True,False,False,"[[14], [7]]"
formal-008837,6,False,True,False,False,"[[], [2, 6, 11, 23], [6, 7, 21], []]"
formal-008838,9,False,True,False,False,"[[4, 6, 15], [0, 4, 6, 9, 15]]"
formal-008839,22,False,False,False,False,"[[4, 8, 12, 17, 18, 22], [8, 12, 22]]"
formal-008840,14,False,True,False,False,"[[0, 1, 11, 12, 14, 20, 21, 22], [9, 11, 14, 21], [7, 8, 10, 11, 14], [0, 3, 11, 14, 18, 20, 21]]"
formal-008841,4,False,True,False,False,"[[6, 11, 17, 18], [11, 15, 18], [1, 3, 4, 8, 11, 17, 18]]"
formal-008842,16,False,True,False,False,"[[6], [1, 8, 16, 19], [10, 12, 15, 16, 21, 22], [4, 19]]"
formal-008843,9,False,True,False,False,"[[0], [0, 3, 5, 7, 11, 13, 21]]"
formal-008844,4,False,True,False,False,"[[4, 6, 16, 23], [16, 23]]"
formal-008845,20,False,True,False,False,"[[3, 4, 6, 7, 18, 20], [1, 4, 7, 12, 18, 23]]"
formal-008846,21,False,False,False,False,"[[0, 15, 21], [8, 11, 21]]"
formal-008847,22,False,False,False,False,"[[0, 5, 6, 8, 16], [0, 5, 6, 9, 15, 16], [0, 5, 6, 13, 16, 17, 22], [0, 5, 6]]"
formal-008848,22,True,True,False,False,"[[0, 7, 13, 16, 17, 20], [1, 5, 13, 16, 19, 20, 21, 22], [5, 9, 11, 13, 16, 17, 20, 21], [13, 16, 20]]"
formal-008849,16,False,True,False,True,"[[12], [3, 12, 16], [16]]"
formal-008850,21,False,True,False,False,"[[3, 7, 21], [8, 15, 16], [4, 5, 8]]"
formal-008851,9,False,True,False,False,"[[6, 10, 17, 19], [19], [1, 2, 19, 21, 22], [6, 7, 9, 19]]"
formal-008852,19,False,True,False,False,"[[13, 18, 20], [4, 11, 13, 18, 19, 20], [13, 18, 20], [2, 3, 13, 18, 20, 23]]"
formal-008853,5,False,True,False,False,"[[8, 17, 19, 20, 23], [12, 19, 23]]"
formal-008854,18,False,True,False,False,"[[1, 14, 18, 20, 22], [1, 13, 18]]"
formal-008855,20,True,True,False,False,"[[1, 2, 7, 9, 10, 12, 19, 21], [1, 2, 3, 6, 8, 9, 10, 12, 14]]"
formal-008856,21,True,False,False,False,"[[3, 6, 14, 21], [0, 3, 6, 9, 14, 19, 22, 23]]"
formal-008857,2,False,True,False,True,"[[1, 2, 5, 10, 12], [4, 7, 12, 22], [2, 11, 12, 18, 20], [11, 12, 18, 23]]"
formal-008858,13,False,False,False,False,"[[6, 14, 15, 18, 21], [3, 14, 16, 18, 20, 21], [0, 4, 7, 13, 14, 18, 21, 23]]"
formal-008859,5,False,True,False,False,"[[1, 20, 21, 22], [1, 3, 5, 6, 14, 20, 22]]"
formal-008860,17,False,True,False,False,"[[6, 18, 23], [18]]"
formal-008861,13,True,True,False,False,"[[6, 7, 13], [1, 6, 7, 8, 13, 15, 20, 22], [3, 4, 5, 7, 11, 13, 15, 18]]"
formal-008862,9,False,True,False,False,"[[5], [], [9, 11, 20]]"
formal-008863,14,False,True,False,False,"[[14, 16, 17, 18, 21], [14, 21]]"
formal-008864,15,False,True,False,False,"[[0, 2, 6, 9, 10, 13, 19, 20], [1, 2, 4, 6, 15, 23]]"
formal-008865,2,False,True,False,False,"[[1, 2, 10, 11, 23], [2], [2, 8, 16, 19, 20, 22, 23]]"
formal-008866,3,False,True,False,False,"[[2, 5, 6, 7, 10, 21, 22], [3, 4, 10, 14, 16, 22, 23], [12, 22], [3, 6, 11, 14, 22]]"
formal-008867,8,False,True,False,False,"[[3, 8, 15], [1, 3, 8, 10, 15], [3, 8], [3, 5, 8]]"
formal-008868,19,False,True,False,False,"[[23], [], [0, 5, 13, 16, 19, 23]]"
formal-008869,18,True,True,False,False,"[[2, 3, 10, 14, 15, 16, 19, 22], [8, 11, 13, 14, 15, 16, 22]]"
formal-008870,13,False,True,False,False,"[[3, 5, 7, 8, 13, 22, 23], [1, 3, 4, 7, 8, 9, 18], [3, 4, 8, 13, 16, 18, 22]]"
formal-008871,11,False,True,False,True,"[[12, 13, 17, 20, 23], [0, 3, 11, 23]]"
formal-008872,9,False,True,False,True,"[[20], [1, 5, 6, 12, 16], [3, 4, 12, 16]]"
formal-008873,19,True,True,False,False,"[[11, 12, 17], [9, 10, 13, 19], [], [8, 9, 12, 13, 23]]"
formal-008874,6,False,True,False,False,"[[3, 23], [2, 6, 22]]"
formal-008875,1,False,True,False,False,"[[1, 8, 23], [2, 5, 6, 12, 23]]"
formal-008876,19,False,True,False,True,"[[0, 3, 19], [3, 5, 16], [0, 3, 14, 18, 19]]"
formal-008877,0,False,True,False,False,"[[0, 2, 6, 7, 10, 11, 23], [0, 1, 6, 7, 8, 9, 10, 13, 14], [0, 2, 6, 10, 16, 18, 20]]"
formal-008878,14,False,True,False,False,"[[0, 10, 14, 20], [0, 1, 12, 13, 19, 21], [0, 5, 21], [3, 5, 16, 17, 18, 21]]"
formal-008879,8,False,True,False,False,"[[2, 3, 9, 10], [3, 4, 7, 8, 9, 10, 11, 21], [1, 3, 9, 10, 11, 22, 23], [0, 2, 3, 6, 9, 10, 13, 18]]"
formal-008880,17,False,True,False,False,"[[5, 15, 18, 19], [3, 5, 6, 15, 16, 17, 18, 19, 22], [5, 15, 18, 19], [0, 2, 5, 15, 17, 18, 21]]"
formal-008881,20,False,True,False,False,"[[10, 14, 22], [7, 9, 10, 16, 19, 22], [8, 10, 21, 23]]"
formal-008882,16,False,True,False,False,"[[5, 13, 18], [13], [2, 10, 13, 16]]"
formal-008883,5,False,True,False,False,"[[5, 9, 13], [0, 4, 9, 13, 14], [9, 13]]"
formal-008884,1,False,True,False,False,"[[0, 1, 5, 10, 11, 13, 14, 16, 20], [5, 10, 15, 16, 20], [5, 10, 16, 20], [1, 4, 5, 9, 10, 16, 17]]"
formal-008885,2,False,True,False,False,"[[2, 7, 11, 17, 19, 22, 23], [2, 3, 5, 7, 17, 21], [2, 7, 21], [2, 7]]"
formal-008886,10,False,True,False,True,"[[14, 16, 19, 20], [16, 19, 20], [13, 14, 16, 19, 20], [0, 2, 7, 10, 12, 15, 16, 19, 20]]"
formal-008887,1,False,False,False,False,"[[0, 8, 15, 21], [2, 12, 13, 16, 21, 23], [1, 2, 4], []]"
formal-008888,12,False,False,False,False,"[[4, 5, 6, 8, 12], [0, 5, 6, 8, 15], [0, 4, 5, 6, 8, 12, 15, 23], [5, 6, 8, 15, 21]]"
formal-008889,6,False,False,False,False,"[[16], [0, 1, 3, 8, 15], [6, 9, 13, 18, 19]]"
formal-008890,16,False,True,False,False,"[[1, 5, 15], [13, 16, 17], [2, 9, 19, 23], [1, 2, 12, 14, 18]]"
formal-008891,16,True,True,False,False,"[[6, 15, 20, 22], [15], [0, 1, 8, 10, 11, 15, 16]]"
formal-008892,17,False,True,False,False,"[[13, 15], [], [12, 15, 17, 19, 22], [6, 10]]"
formal-008893,23,False,True,False,False,"[[1, 4, 5, 15, 20], [4, 15]]"
formal-008894,20,False,True,False,False,"[[1, 23], [1, 8, 16], [0, 1, 5], [1, 8, 9, 18, 20]]"
formal-008895,2,False,True,False,False,"[[1, 8, 12], [8, 14], [2, 8], [1, 8, 9, 11, 18, 20]]"
formal-008896,21,True,True,False,False,"[[16, 18, 19], [0, 1, 7, 8, 17, 19], [1, 19], [1, 4, 8, 19, 21]]"
formal-008897,7,False,False,False,False,"[[8, 9, 11, 12, 16, 20], [3, 7, 11, 15, 16, 20]]"
formal-008898,20,False,True,False,False,"[[1, 9], [1, 8, 9, 11, 13, 18, 20]]"
formal-008899,5,False,True,False,True,"[[16], [5, 15], [], [6, 22]]"
formal-008900,3,False,True,False,False,"[[1, 9, 13, 23], [1, 3, 9, 15, 21, 23], [1, 9, 18, 23], [1, 9, 23]]"
formal-008901,2,False,True,False,False,"[[1, 2, 11, 12, 13, 16, 18], [2, 3, 5, 10, 12, 15, 16, 20], [0, 1, 2, 3, 4, 11, 12, 16, 20], [2, 7, 8, 12, 13, 16, 17, 20]]"
formal-008902,12,False,True,False,True,"[[5, 9, 17, 21], [4, 9, 12, 13, 14, 16, 17, 21, 23], [0, 1, 8, 9, 11, 17, 21]]"
formal-008903,23,False,True,False,False,"[[3, 10, 11, 12, 13, 17, 22, 23], [7, 10, 11, 12, 13, 15, 22], [1, 9, 10, 13, 22, 23], [0, 4, 7, 8, 10, 11, 13, 22]]"
formal-008904,5,False,True,False,False,"[[4, 5, 7, 9, 16, 17, 23], [5, 7, 9, 14, 17]]"
formal-008905,14,False,True,False,False,"[[7, 14], [0, 1, 7, 13, 18, 21, 22], [7]]"
formal-008906,2,False,True,False,True,"[[1, 2, 6, 9, 11, 12, 14, 19, 22], [0, 1, 12, 14, 22], [1, 12, 14], [0, 1, 3, 5, 6, 12, 14, 19]]"
formal-008907,1,False,True,False,False,"[[12, 14, 18, 20], [12, 14, 20, 22], [1, 4, 8, 12, 14, 15, 16, 20, 21], [1, 4, 5, 6, 12, 14, 15, 20]]"
formal-008908,15,False,False,False,False,"[[4, 8, 17, 18, 22], [8, 12, 23], [8, 13, 15, 18, 19]]"
formal-008909,2,False,True,False,False,"[[2, 4, 8, 19, 20, 23], [8, 13, 14, 17, 19], [8, 14, 17, 19]]"
formal-008910,17,False,True,False,False,"[[3, 17], [3, 4, 8, 14, 17], [3, 6, 11, 21], [1, 3, 10, 11]]"
formal-008911,11,True,True,False,False,"[[4, 5, 11, 13, 17, 19, 23], [4], [4, 16], [4, 7, 9, 13, 15, 20]]"
formal-008912,13,True,True,False,False,"[[4, 9], [4, 9, 11, 13]]"
formal-008913,5,False,True,False,False,"[[3, 6, 9, 17, 18], [0, 1, 4, 9, 23]]"
formal-008914,2,False,True,False,False,"[[0, 2, 8, 14, 18, 23], [0, 8, 14], [0, 8, 14], [0, 3, 8, 14, 17, 21, 22]]"
formal-008915,19,False,True,False,False,"[[1, 2, 13], [1, 2, 12, 13, 15, 16, 19, 20, 21], [1, 2, 12, 13], [1, 2, 5, 13]]"
formal-008916,5,False,True,False,True,"[[3, 5, 14, 17, 18], [3, 9, 10, 11, 14, 17, 20, 21], [3, 4, 17], [3, 4, 5, 7, 16, 17, 18, 19]]"
formal-008917,21,False,True,False,False,"[[5, 6, 16, 21, 22], [2, 7, 9, 15, 21]]"
formal-008918,15,False,True,False,False,"[[0, 9, 15, 16], [0, 2, 4, 9, 14, 15, 17, 21]]"
formal-008919,18,False,True,False,False,"[[3, 5, 10, 11, 12, 14, 21], [11, 12, 14, 15, 16, 20], [3, 11, 12, 14, 23], [11, 12, 14]]"
formal-008920,16,False,True,False,True,"[[1, 6, 11, 21], [3, 10, 12, 15, 18], [14, 15, 16, 17, 21], []]"
formal-008921,0,False,True,False,False,"[[0, 11, 13, 17, 18, 19, 22], [1, 2, 8, 10, 17, 18, 23]]"
formal-008922,22,False,True,False,False,"[[11], [11, 20], [0, 1, 2, 8, 9, 11, 22]]"
formal-008923,16,False,False,False,False,"[[5, 20, 23], [5, 23], [5, 10, 15, 20, 23], [5, 10, 16, 23]]"
formal-008924,6,False,True,False,True,"[[10, 18, 23], [0, 3, 5, 9, 15, 18, 23], [18, 23], [2, 6, 17, 18, 20, 23]]"
formal-008925,1,False,True,False,False,"[[1, 3, 4], [1, 3, 4, 6, 14, 16, 20], [1, 3, 4, 5, 7, 10, 12, 17]]"
formal-008926,3,False,True,False,False,"[[3, 4, 11, 12, 21], [4, 21]]"
formal-008927,12,False,True,False,False,"[[12], [2, 12, 16, 17, 23]]"
formal-008928,20,False,True,False,False,"[[4, 16, 20, 22], [], [8, 9, 12, 22], [1, 12]]"
formal-008929,19,False,True,False,False,"[[3, 4, 5, 14, 21, 23], [7]]"
formal-008930,6,False,True,False,False,"[[11, 12, 13, 17, 18, 19, 22], [3, 13, 16, 17, 21], [12, 13, 14, 17], [6, 13, 17, 19]]"
formal-008931,0,False,True,False,True,"[[3, 6, 13, 18], [1, 6, 10, 13], [0, 4, 6, 7, 12, 13, 17, 21]]"
formal-008932,18,True,True,False,False,"[[3, 6, 9], [3, 6, 9], [1, 3, 6, 9, 16], [2, 3, 5, 6, 8, 9, 16]]"
formal-008933,18,False,True,False,False,"[[2, 5, 12, 13, 18, 19], [1, 2, 6, 11, 14, 19]]"
formal-008934,6,True,True,False,False,"[[4, 8, 9, 22], [6, 9, 10, 14, 15, 17, 22], [6, 9, 12, 19, 20, 22]]"
formal-008935,13,True,True,False,False,"[[3, 13, 14, 22, 23], [3, 22], [1, 3, 8, 16, 22]]"
formal-008936,21,False,True,False,False,"[[0], [21]]"
formal-008937,6,False,True,False,True,"[[0, 4, 6, 9, 10, 20, 21, 23], [0, 2, 3, 6, 20, 21, 22], [0, 2, 6, 10, 11, 12, 17, 18, 21]]"
formal-008938,15,False,True,False,False,"[[], [15], [5, 9, 13, 15], [7]]"
formal-008939,23,False,True,False,False,"[[0, 2, 4, 6, 8, 11, 15, 16, 22], [1, 2, 3, 8, 10, 22, 23]]"
formal-008940,8,False,True,False,True,"[[0, 5, 8, 9, 14, 17, 20], [0, 5, 6, 8, 15, 17], [0, 5, 7, 15, 17, 20, 21]]"
formal-008941,2,False,True,False,False,"[[2, 8, 12, 14, 17, 18, 21, 23], [14, 17, 18, 22], [0, 1, 6, 10, 12, 14, 17, 18, 22]]"
formal-008942,10,False,True,False,False,"[[1, 4], [7, 10, 15]]"
formal-008943,6,False,True,False,False,"[[9], [6, 22]]"
formal-008944,3,False,True,False,False,"[[1, 3, 6, 13], [7, 13, 14, 15, 20], [1, 4, 9, 12, 13]]"
formal-008945,8,False,False,False,False,"[[0, 23], [0, 5, 6, 8, 15, 17, 19, 23]]"
formal-008946,6,True,True,False,False,"[[0, 2, 10, 11, 13], [3, 4], [1, 7, 11, 16, 17, 18], [3, 7, 8, 11, 12, 14]]"
formal-008947,7,True,True,False,False,"[[7, 16, 18, 23], [0, 7, 8, 10, 12, 16, 20, 22, 23], [6, 7, 12, 13, 16, 20, 23], [0, 7, 16, 23]]"
formal-008948,16,False,True,False,False,"[[2, 7, 11, 12, 13, 14, 17], [7, 11, 13, 15, 16, 21, 23], [2, 8, 11, 12, 13, 14, 16]]"
formal-008949,16,False,True,False,False,"[[4, 7, 15, 16], [1, 3, 4, 10, 15, 16, 23], [0, 4, 8, 15, 16], [4, 15, 16, 23]]"
formal-008950,2,True,True,False,False,"[[1, 6, 7, 8, 10, 14, 16, 21], [3, 7, 8, 14, 21], [2, 8, 9, 11, 14, 15]]"
formal-008951,0,False,True,False,False,"[[1, 7, 12, 13, 17], [11, 12, 15], [12, 16]]"
formal-008952,18,False,True,False,False,"[[0, 3, 11, 14], [0, 3, 6, 7, 12, 18, 20], [0, 3, 5, 10, 11, 16, 17, 22], [0, 3, 16, 17, 20]]"
formal-008953,10,False,True,False,False,"[[0, 1, 2, 13, 14, 19, 23], [1, 2, 10, 13, 23], [1, 2, 4, 6, 7, 8, 20, 23], [1, 2, 3, 20, 23]]"
formal-008954,5,False,True,False,False,"[[10, 12, 16, 17, 19, 23], [2, 5, 12, 16, 17, 19, 23], [5, 8, 10, 16, 17, 19, 23]]"
formal-008955,6,False,True,False,False,"[[0, 1, 5, 8, 19], [0, 1, 5, 6, 11, 17, 20, 22, 23]]"
formal-008956,17,False,True,False,False,"[[4, 8, 12, 17, 23], [12, 16], [0, 12, 17, 18]]"
formal-008957,22,False,True,False,False,"[[2, 4, 12], [0, 2, 4, 8], [2, 3, 4, 8, 11, 18, 22]]"
formal-008958,1,False,True,False,False,"[[0, 2, 5, 8, 9, 14, 21, 22], [9, 13, 14, 21, 22], [1, 9, 10, 16, 18, 22], [1, 3, 9, 15, 16, 22]]"
formal-008959,0,False,True,False,False,"[[0, 4, 8, 10, 14, 15, 16, 23], [0, 1, 12, 14, 16, 17, 22, 23]]"
formal-008960,22,False,True,False,False,"[[4, 8, 11, 14, 15, 17], [15, 16, 20]]"
formal-008961,11,False,True,False,True,"[[3, 22], [5, 10, 11], [2, 21], []]"
formal-008962,6,False,True,False,False,"[[0, 5, 6, 10, 13, 20], [0, 4, 5, 6, 10, 21], [0, 1, 6, 10, 16, 22, 23], [0, 6, 10, 12, 15, 21]]"
formal-008963,21,False,True,False,False,"[[0, 20], [0, 3, 7, 8, 10, 11, 14], [0, 1, 10, 12, 16]]"
formal-008964,10,False,True,False,True,"[[16, 22], [6, 16, 20, 22], [16, 22], [5, 9, 14, 15, 16, 20, 21, 22]]"
formal-008965,1,False,True,False,True,"[[4, 5, 7, 9, 11, 15, 20], [3, 5, 12, 14, 15, 20], [0, 1, 5, 10, 15], [5, 15, 23]]"
formal-008966,14,False,False,False,False,"[[3], [3, 5], [3, 8, 13, 14, 15, 16]]"
formal-008967,5,False,True,False,False,"[[6, 7, 8, 14], [5, 13, 22]]"
formal-008968,23,True,True,False,False,"[[8, 12, 13, 14, 15, 17, 23], [3, 4, 5, 12, 14, 21, 23], [12, 14, 23]]"
formal-008969,6,False,True,False,False,"[[1, 3, 8, 9, 12], [0, 3, 7, 9, 12, 13, 16, 17], [3, 6, 11, 12, 18, 22]]"
formal-008970,10,False,True,False,True,"[[1, 2, 3, 4, 7, 11, 16, 21], [4, 21], [4, 13, 21], [0, 2, 4, 5, 7, 12, 21]]"
formal-008971,0,False,True,False,True,"[[], [5, 6, 7, 8, 14], [14, 15]]"
formal-008972,8,True,True,False,False,"[[1, 3, 5, 7, 8, 18, 22], [1, 22]]"
formal-008973,2,True,True,False,True,"[[2, 4, 13], [1, 2, 4, 7, 10, 13, 17, 20], [1, 2, 3, 4, 12, 13, 17, 23]]"
formal-008974,1,False,True,False,False,"[[], [21]]"
formal-008975,21,False,True,False,False,"[[0, 12, 16, 19, 21], [1, 9, 23], [7, 21]]"
formal-008976,8,False,True,False,False,"[[0, 9, 11, 13, 14, 16, 18], [1, 2, 9, 10, 13, 14, 16], [9, 10, 13, 16], [1, 3, 9, 13, 16, 19]]"
formal-008977,14,False,True,False,False,"[[14, 16], [5, 11, 14, 15, 16, 20]]"
formal-008978,4,False,True,False,False,"[[6, 17], [2, 14, 15, 16], [2, 4, 22, 23]]"
formal-008979,10,False,True,False,False,"[[], [12], [0, 10, 13, 16, 17], [0, 1, 3, 11, 15, 16]]"
formal-008980,17,False,True,False,False,"[[12], [0, 3, 7, 12, 17, 22]]"
formal-008981,20,False,True,False,False,"[[6, 9, 11, 16, 18, 20, 23], [1, 11, 15, 18, 20, 23], [0, 11, 16, 20, 23]]"
formal-008982,13,True,True,False,False,"[[0, 2, 3, 13, 19], [2, 13]]"
formal-008983,3,False,True,False,False,"[[2, 3, 4, 5, 15, 16, 17, 18, 20], [1, 2, 3, 8, 15], [2, 3, 15, 16, 21], [2, 3, 4, 15, 17, 20]]"
formal-008984,1,False,True,False,False,"[[2, 14, 15], [9, 11, 22], [6, 22]]"
formal-008985,13,False,True,False,False,"[[2, 9, 23], [0, 1, 4, 9, 17, 18], [9, 21], [4, 5, 7, 8]]"
formal-008986,8,False,True,False,False,"[[1, 3, 7, 9, 14, 23], [3, 5, 9, 11, 13, 14, 22, 23], [2, 9, 14, 23], [8, 9, 14, 23]]"
formal-008987,23,False,True,False,False,"[[1, 3, 9, 11, 12, 19, 21, 23], [0, 1, 3, 8, 9, 12], [1, 3, 9, 12, 15, 17]]"
formal-008988,13,False,True,False,False,"[[18], [4, 17, 18, 19, 22], [18]]"
formal-008989,7,False,True,False,False,"[[7, 8, 15, 18, 19, 20, 23], [1, 15, 18], [13, 15, 18], [2, 9, 15, 18, 22]]"
formal-008990,19,False,True,False,False,"[[0, 4, 6, 7, 8, 16], [6, 7]]"
formal-008991,16,False,True,False,False,"[[], [6, 12]]"
formal-008992,8,False,True,False,True,"[[0, 7, 19, 20], [19]]"
formal-008993,13,False,True,False,False,"[[4, 6, 11, 14, 17, 18], [1, 3, 4, 13, 18, 22], [1, 4, 6, 13, 15]]"
formal-008994,17,False,True,False,False,"[[11, 12, 17], [0, 4, 5, 11, 12, 16]]"
formal-008995,7,False,True,False,True,"[[0, 1, 7, 18], [1, 7, 18], [1, 3, 5, 6, 7, 12, 18, 20, 21], [1, 7, 8, 15, 16, 18, 22, 23]]"
formal-008996,22,False,True,False,False,"[[2, 5, 13, 15, 19, 22, 23], [6, 8, 11, 15, 20]]"
formal-008997,7,False,True,False,False,"[[7, 9, 10, 12, 14, 16], [9, 22], [0, 1, 9]]"
formal-008998,0,False,True,False,False,"[[0, 12], [], [0, 20, 21, 22]]"
formal-008999,9,False,True,False,True,"[[0, 1, 5, 15, 18, 19], [1, 5, 10, 15, 18], [3, 5, 8, 15, 16, 18, 19, 22, 23], [2, 3, 5, 11, 15, 18]]"
formal-009000,13,False,True,False,False,"[[0, 3, 6, 9, 10, 11], [1, 12, 18, 19], [17, 19, 20, 22], [3, 4, 13, 18, 21]]"
formal-009001,10,False,True,False,False,"[[12, 18, 21], [2, 9, 12, 17, 21], [6, 11, 12, 17, 21], [3, 4, 10, 12, 13, 18, 21]]"
formal-009002,1,False,False,False,False,"[[1, 7], [7, 21], [7]]"
formal-009003,19,False,True,False,False,"[[7, 9, 17], [7, 15, 22], [7]]"
formal-009004,21,False,False,False,False,"[[11, 21], [12]]"
formal-009005,12,False,True,False,True,"[[2, 6, 10, 12], [2, 10, 12], [5, 6, 10, 11, 19]]"
formal-009006,4,False,True,False,False,"[[3, 19], [6, 17, 21], [1, 4, 5, 7, 9, 17]]"
formal-009007,18,False,True,False,True,"[[15], [15, 20, 22], [5, 15, 21, 22], [0, 5, 15, 22]]"
formal-009008,2,False,True,False,False,"[[2, 3, 5, 6, 10, 19], [2, 3, 5, 10, 19]]"
formal-009009,22,True,True,False,False,"[[2, 3, 8], [2, 7, 8, 10, 20, 21], [0, 2]]"
formal-009010,14,False,True,False,False,"[[5, 6, 7, 11, 16], [3, 4, 11, 14, 15, 17, 20]]"
formal-009011,12,True,True,False,False,"[[6, 9, 11, 14, 15, 16], [6, 8, 12, 13, 14, 16, 22]]"
formal-009012,3,False,True,False,False,"[[10, 16, 19], [4, 11, 14, 23], [3, 4, 6, 12, 19, 21], [17, 19, 20, 21, 22]]"
formal-009013,3,False,True,False,False,"[[1, 17, 18, 19], [4, 5, 13, 15], [], [14, 15, 17]]"
formal-009014,4,False,True,False,False,"[[2, 5, 7, 13, 16, 18, 19], [2, 5, 12, 23], [1, 2, 5, 15, 17, 18, 23]]"
formal-009015,18,False,True,False,False,"[[0, 9, 11], [0, 4], [0, 1, 3, 7, 18, 19], [0, 3, 6, 11, 19, 22]]"
formal-009016,23,True,True,False,False,"[[0, 2, 5, 9, 11, 20, 21, 23], [11, 18, 20]]"
formal-009017,8,False,True,False,False,"[[5, 8, 13, 16, 18, 22], [9, 10, 13, 14, 16, 19, 22], [22]]"
formal-009018,9,False,True,False,False,"[[4, 15, 23], [7], [9]]"
formal-009019,22,True,True,False,False,"[[0, 3, 18, 22], [15, 18, 19, 21], [1, 5, 6, 8, 9, 10, 18], [0, 12, 17, 18, 20]]"
formal-009020,1,False,True,False,False,"[[0, 1, 8, 10, 11, 12, 15], [7, 9, 10, 11, 13, 15, 17]]"
formal-009021,6,False,True,False,False,"[[5, 7, 13, 21], [0, 3, 6, 7, 19, 21]]"
formal-009022,23,False,True,False,False,"[[0, 14, 18, 22], [0, 1, 3, 11, 23]]"
formal-009023,23,False,True,False,True,"[[0, 12, 14, 18, 19, 21, 23], [4, 5, 10, 19, 21, 23]]"
formal-009024,4,False,True,False,False,"[[3, 4, 17, 19], [4, 6, 19], [0, 6, 11, 18, 19, 22], [6, 19]]"
formal-009025,15,True,True,False,False,"[[5, 7, 17, 20, 22, 23], [10, 22, 23], [23]]"
formal-009026,2,False,False,True,False,"[[2, 6, 15], [2, 6, 15]]"
formal-009027,9,False,True,False,True,"[[3, 9, 22], [3, 4, 8, 18], [15]]"
formal-009028,6,False,True,False,False,"[[], [6, 15]]"
formal-009029,21,False,True,False,True,"[[5, 8, 11, 13, 15, 19], [1, 6, 9, 12, 15, 17], [7, 11, 13, 21]]"
formal-009030,1,False,True,False,False,"[[10, 11, 12, 20, 22], [10, 12], [5, 8, 10, 11, 12, 19, 23], [3, 4, 10, 12, 15, 16, 18, 23]]"
formal-009031,10,True,True,False,False,"[[1, 7, 9, 11, 19, 22], []]"
formal-009032,14,True,True,False,False,"[[5, 6, 14, 23], [12], [], [0, 2, 4, 10, 13]]"
formal-009033,14,False,True,False,True,"[[9, 14, 23], [9, 14, 20, 23]]"
formal-009034,21,False,True,False,False,"[[0, 6, 7, 12, 14, 23], [0, 4, 12, 14, 20, 21, 23], [0, 3, 6, 7, 9, 12, 14, 15, 23]]"
formal-009035,1,False,True,False,False,"[[10, 12, 17, 18], [10, 12, 17], [10, 12, 17], [1, 2, 5, 10, 12, 17]]"
formal-009036,12,False,True,False,False,"[[1, 2, 5, 8, 12, 14, 20, 23], [2, 5, 8, 20], [2, 5, 14, 17, 20], [2, 5, 16, 20]]"
formal-009037,10,False,False,False,False,"[[9], [3, 9, 10, 15, 17, 18, 22]]"
formal-009038,19,False,True,False,False,"[[8, 11, 17, 18, 19], [0, 10, 11, 12, 13, 17, 19]]"
formal-009039,11,False,False,False,True,"[[2, 5, 20], [8], [3, 6, 15, 17, 19, 22]]"
formal-009040,8,False,True,False,False,"[[0, 5, 23], [0, 1, 5, 8, 16, 22]]"
formal-009041,20,False,True,False,False,"[[], [5, 18, 20]]"
formal-009042,21,False,True,False,False,"[[5, 11, 13], [1, 5, 7, 13, 14, 18, 23], [2, 5, 7, 13], [5, 6, 10, 11, 12, 13, 22]]"
formal-009043,20,False,True,False,False,"[[0, 7, 14], []]"
formal-009044,16,False,True,False,False,"[[], [0, 5, 16, 18, 19, 21], [1, 6, 7, 9], [1, 3, 13, 14]]"
formal-009045,19,False,True,False,False,"[[5, 10, 17], [5, 10, 17], [4, 5, 6, 10, 12, 13, 16, 17, 19], [5, 10, 17]]"
formal-009046,0,False,True,False,False,"[[6, 9, 19], [2, 15, 18, 22], [0, 6], [6, 17, 20, 23]]"
