model,case_id,evaluable,missing_reason,v2_trigger,v3_trigger,new_v3_trigger
Qwen3.5-122B,ntx3-002272-0,True,,False,False,False
Qwen3.5-122B,ntx3-002272-1,True,,False,False,False
Qwen3.5-122B,ntx3-002272-2,True,,False,False,False
Qwen3.5-122B,ntx3-002272-3,True,,False,False,False
Qwen3.5-122B,ntx3-002023-0,True,,False,False,False
Qwen3.5-122B,ntx3-002023-1,True,,False,False,False
Qwen3.5-122B,ntx3-002023-2,True,,False,False,False
Qwen3.5-122B,ntx3-002023-3,True,,False,False,False
Qwen3.5-122B,ntx3-001660-0,True,,False,False,False
Qwen3.5-122B,ntx3-001660-1,True,,False,False,False
Qwen3.5-122B,ntx3-001660-2,True,,False,False,False
Qwen3.5-122B,ntx3-001660-3,True,,False,False,False
Qwen3.5-122B,ntx3-001479-0,True,,False,False,False
Qwen3.5-122B,ntx3-001479-1,True,,False,False,False
Qwen3.5-122B,ntx3-001479-2,True,,False,False,False
Qwen3.5-122B,ntx3-001479-3,True,,False,False,False
Qwen3.5-122B,ntx3-001211-0,True,,False,False,False
Qwen3.5-122B,ntx3-001211-1,True,,False,False,False
Qwen3.5-122B,ntx3-001211-2,True,,False,False,False
Qwen3.5-122B,ntx3-001211-3,True,,False,False,False
Qwen3.5-122B,ntx3-001980-0,True,,False,False,False
Qwen3.5-122B,ntx3-001980-1,True,,False,False,False
Qwen3.5-122B,ntx3-001980-2,True,,False,False,False
Qwen3.5-122B,ntx3-001980-3,True,,False,False,False
Qwen3.5-122B,ntx3-001231-0,True,,False,False,False
Qwen3.5-122B,ntx3-001231-1,True,,False,False,False
Qwen3.5-122B,ntx3-001231-2,True,,False,False,False
Qwen3.5-122B,ntx3-001231-3,True,,False,False,False
Qwen3.5-122B,ntx3-001832-0,True,,False,False,False
Qwen3.5-122B,ntx3-001832-1,True,,False,False,False
Qwen3.5-122B,ntx3-001832-2,True,,False,False,False
Qwen3.5-122B,ntx3-001832-3,True,,False,False,False
Qwen3.5-122B,ntx3-000863-0,True,,False,False,False
Qwen3.5-122B,ntx3-000863-1,True,,False,False,False
Qwen3.5-122B,ntx3-000863-2,True,,False,False,False
Qwen3.5-122B,ntx3-000863-3,True,,False,False,False
Qwen3.5-122B,ntx3-001013-0,True,,False,False,False
Qwen3.5-122B,ntx3-001013-1,True,,False,False,False
Qwen3.5-122B,ntx3-001013-2,True,,False,False,False
Qwen3.5-122B,ntx3-001013-3,True,,False,False,False
Qwen3.5-122B,ntx3-001197-0,True,,False,False,False
Qwen3.5-122B,ntx3-001197-1,True,,False,False,False
Qwen3.5-122B,ntx3-001197-2,True,,False,False,False
Qwen3.5-122B,ntx3-001197-3,True,,False,False,False
Qwen3.5-122B,ntx3-001123-0,True,,False,False,False
Qwen3.5-122B,ntx3-001123-1,True,,False,False,False
Qwen3.5-122B,ntx3-001123-2,True,,False,False,False
Qwen3.5-122B,ntx3-001123-3,True,,False,False,False
Qwen3.5-122B,ntx3-001055-0,True,,False,False,False
Qwen3.5-122B,ntx3-001055-1,True,,False,False,False
Qwen3.5-122B,ntx3-001055-2,True,,False,False,False
Qwen3.5-122B,ntx3-001055-3,True,,False,False,False
Qwen3.5-122B,ntx3-000792-0,True,,False,False,False
Qwen3.5-122B,ntx3-000792-1,True,,False,False,False
Qwen3.5-122B,ntx3-000792-2,True,,False,False,False
Qwen3.5-122B,ntx3-000792-3,True,,False,False,False
Qwen3.5-122B,ntx3-001304-0,True,,False,False,False
Qwen3.5-122B,ntx3-001304-1,True,,False,False,False
Qwen3.5-122B,ntx3-001304-2,True,,False,False,False
Qwen3.5-122B,ntx3-001304-3,True,,False,False,False
Qwen3.5-122B,ntx3-000790-0,True,,False,False,False
Qwen3.5-122B,ntx3-000790-1,True,,False,False,False
Qwen3.5-122B,ntx3-000790-2,True,,False,False,False
Qwen3.5-122B,ntx3-000790-3,True,,False,False,False
Qwen3.5-122B,ntx3-000851-0,True,,False,False,False
Qwen3.5-122B,ntx3-000851-1,True,,False,False,False
Qwen3.5-122B,ntx3-000851-2,True,,False,False,False
Qwen3.5-122B,ntx3-000851-3,True,,False,False,False
Qwen3.5-122B,ntx3-001148-0,True,,False,False,False
Qwen3.5-122B,ntx3-001148-1,True,,False,False,False
Qwen3.5-122B,ntx3-001148-2,True,,False,False,False
Qwen3.5-122B,ntx3-001148-3,True,,False,False,False
Qwen3.5-122B,ntx3-000751-0,True,,False,False,False
Qwen3.5-122B,ntx3-000751-1,True,,False,False,False
Qwen3.5-122B,ntx3-000751-2,True,,False,False,False
Qwen3.5-122B,ntx3-000751-3,True,,False,False,False
Qwen3.5-122B,ntx3-001821-0,True,,False,False,False
Qwen3.5-122B,ntx3-001821-1,True,,False,False,False
Qwen3.5-122B,ntx3-001821-2,True,,False,False,False
Qwen3.5-122B,ntx3-001821-3,True,,False,False,False
Qwen3.5-122B,ntx3-002000-0,True,,False,False,False
Qwen3.5-122B,ntx3-002000-1,True,,False,False,False
Qwen3.5-122B,ntx3-002000-2,True,,False,False,False
Qwen3.5-122B,ntx3-002000-3,True,,False,False,False
Qwen3.5-122B,ntx3-000332-0,True,,False,False,False
Qwen3.5-122B,ntx3-000332-1,True,,False,False,False
Qwen3.5-122B,ntx3-000332-2,True,,False,False,False
Qwen3.5-122B,ntx3-000332-3,True,,False,False,False
Qwen3.5-122B,ntx3-000285-0,True,,False,False,False
Qwen3.5-122B,ntx3-000285-1,True,,False,False,False
Qwen3.5-122B,ntx3-000285-2,True,,False,False,False
Qwen3.5-122B,ntx3-000285-3,True,,False,False,False
Qwen3.5-122B,ntx3-002492-0,True,,False,False,False
Qwen3.5-122B,ntx3-002492-1,True,,False,False,False
Qwen3.5-122B,ntx3-002492-2,True,,False,False,False
Qwen3.5-122B,ntx3-002492-3,True,,False,False,False
Qwen3.5-122B,ntx3-001201-0,True,,False,False,False
Qwen3.5-122B,ntx3-001201-1,True,,False,False,False
Qwen3.5-122B,ntx3-001201-2,True,,False,False,False
Qwen3.5-122B,ntx3-001201-3,True,,False,False,False
Qwen3.5-122B,ntx3-001391-0,True,,False,False,False
Qwen3.5-122B,ntx3-001391-1,True,,False,False,False
Qwen3.5-122B,ntx3-001391-2,True,,False,False,False
Qwen3.5-122B,ntx3-001391-3,True,,False,False,False
Qwen3.5-122B,ntx3-001141-0,True,,False,False,False
Qwen3.5-122B,ntx3-001141-1,True,,False,False,False
Qwen3.5-122B,ntx3-001141-2,True,,False,False,False
Qwen3.5-122B,ntx3-001141-3,True,,False,False,False
Qwen3.5-122B,ntx3-002240-0,True,,False,False,False
Qwen3.5-122B,ntx3-002240-1,True,,False,False,False
Qwen3.5-122B,ntx3-002240-2,True,,False,False,False
Qwen3.5-122B,ntx3-002240-3,True,,False,False,False
Qwen3.5-122B,ntx3-000485-0,True,,False,False,False
Qwen3.5-122B,ntx3-000485-1,True,,False,False,False
Qwen3.5-122B,ntx3-000485-2,True,,False,False,False
Qwen3.5-122B,ntx3-000485-3,True,,False,False,False
Qwen3.5-122B,ntx3-002430-0,True,,False,False,False
Qwen3.5-122B,ntx3-002430-1,True,,False,False,False
Qwen3.5-122B,ntx3-002430-2,True,,False,False,False
Qwen3.5-122B,ntx3-002430-3,True,,False,False,False
Qwen3.5-122B,ntx3-001277-0,True,,False,False,False
Qwen3.5-122B,ntx3-001277-1,True,,False,False,False
Qwen3.5-122B,ntx3-001277-2,True,,False,False,False
Qwen3.5-122B,ntx3-001277-3,True,,False,False,False
Qwen3.5-122B,ntx3-002354-0,True,,False,False,False
Qwen3.5-122B,ntx3-002354-1,True,,False,False,False
Qwen3.5-122B,ntx3-002354-2,True,,False,False,False
Qwen3.5-122B,ntx3-002354-3,True,,False,False,False
Qwen3.5-122B,ntx3-001915-0,True,,False,False,False
Qwen3.5-122B,ntx3-001915-1,True,,False,False,False
Qwen3.5-122B,ntx3-001915-2,True,,False,False,False
Qwen3.5-122B,ntx3-001915-3,True,,False,False,False
Qwen3.5-122B,ntx3-001599-0,True,,False,False,False
Qwen3.5-122B,ntx3-001599-1,True,,False,False,False
Qwen3.5-122B,ntx3-001599-2,True,,False,False,False
Qwen3.5-122B,ntx3-001599-3,True,,False,False,False
Qwen3.5-122B,ntx3-001555-0,True,,False,False,False
Qwen3.5-122B,ntx3-001555-1,True,,False,False,False
Qwen3.5-122B,ntx3-001555-2,True,,False,False,False
Qwen3.5-122B,ntx3-001555-3,True,,False,False,False
Qwen3.5-122B,ntx3-001500-0,True,,False,False,False
Qwen3.5-122B,ntx3-001500-1,True,,False,False,False
Qwen3.5-122B,ntx3-001500-2,True,,False,False,False
Qwen3.5-122B,ntx3-001500-3,True,,False,False,False
Qwen3.5-122B,ntx3-001570-0,True,,False,False,False
Qwen3.5-122B,ntx3-001570-1,True,,False,False,False
Qwen3.5-122B,ntx3-001570-2,True,,False,False,False
Qwen3.5-122B,ntx3-001570-3,True,,False,False,False
Qwen3.5-122B,ntx3-001466-0,True,,False,False,False
Qwen3.5-122B,ntx3-001466-1,True,,False,False,False
Qwen3.5-122B,ntx3-001466-2,True,,False,False,False
Qwen3.5-122B,ntx3-001466-3,True,,False,False,False
Qwen3.5-122B,ntx3-000817-0,True,,False,False,False
Qwen3.5-122B,ntx3-000817-1,True,,False,False,False
Qwen3.5-122B,ntx3-000817-2,True,,False,False,False
Qwen3.5-122B,ntx3-000817-3,True,,False,False,False
Qwen3.5-122B,ntx3-001653-0,True,,False,False,False
Qwen3.5-122B,ntx3-001653-1,True,,False,False,False
Qwen3.5-122B,ntx3-001653-2,True,,False,False,False
Qwen3.5-122B,ntx3-001653-3,True,,False,False,False
Qwen3.5-122B,ntx3-001353-0,True,,False,False,False
Qwen3.5-122B,ntx3-001353-1,True,,False,False,False
Qwen3.5-122B,ntx3-001353-2,True,,False,False,False
Qwen3.5-122B,ntx3-001353-3,True,,False,False,False
Qwen3.5-122B,ntx3-002108-0,True,,False,False,False
Qwen3.5-122B,ntx3-002108-1,True,,False,False,False
Qwen3.5-122B,ntx3-002108-2,True,,False,False,False
Qwen3.5-122B,ntx3-002108-3,True,,False,False,False
Qwen3.5-122B,ntx3-000868-0,True,,False,False,False
Qwen3.5-122B,ntx3-000868-1,True,,False,False,False
Qwen3.5-122B,ntx3-000868-2,True,,False,False,False
Qwen3.5-122B,ntx3-000868-3,True,,False,False,False
Qwen3.5-122B,ntx3-000941-0,True,,False,False,False
Qwen3.5-122B,ntx3-000941-1,True,,False,False,False
Qwen3.5-122B,ntx3-000941-2,True,,False,False,False
Qwen3.5-122B,ntx3-000941-3,True,,False,False,False
Qwen3.5-122B,ntx3-002164-0,True,,False,False,False
Qwen3.5-122B,ntx3-002164-1,True,,False,False,False
Qwen3.5-122B,ntx3-002164-2,True,,False,False,False
Qwen3.5-122B,ntx3-002164-3,True,,False,False,False
Qwen3.5-122B,ntx3-001434-0,True,,False,False,False
Qwen3.5-122B,ntx3-001434-1,True,,False,False,False
Qwen3.5-122B,ntx3-001434-2,True,,False,False,False
Qwen3.5-122B,ntx3-001434-3,True,,False,False,False
Qwen3.5-122B,ntx3-001103-0,True,,False,False,False
Qwen3.5-122B,ntx3-001103-1,True,,False,False,False
Qwen3.5-122B,ntx3-001103-2,True,,False,False,False
Qwen3.5-122B,ntx3-001103-3,True,,False,False,False
Qwen3.5-122B,ntx3-000741-0,True,,False,False,False
Qwen3.5-122B,ntx3-000741-1,True,,False,False,False
Qwen3.5-122B,ntx3-000741-2,True,,False,False,False
Qwen3.5-122B,ntx3-000741-3,True,,False,False,False
Qwen3.5-122B,ntx3-000805-0,True,,False,False,False
Qwen3.5-122B,ntx3-000805-1,True,,False,False,False
Qwen3.5-122B,ntx3-000805-2,True,,False,False,False
Qwen3.5-122B,ntx3-000805-3,True,,False,False,False
Qwen3.5-122B,ntx3-000513-0,True,,False,False,False
Qwen3.5-122B,ntx3-000513-1,True,,False,False,False
Qwen3.5-122B,ntx3-000513-2,True,,False,False,False
Qwen3.5-122B,ntx3-000513-3,True,,False,False,False
Qwen3.5-122B,ntx3-001491-0,True,,False,False,False
Qwen3.5-122B,ntx3-001491-1,True,,False,False,False
Qwen3.5-122B,ntx3-001491-2,True,,False,False,False
Qwen3.5-122B,ntx3-001491-3,True,,False,False,False
Qwen3.5-122B,ntx3-000840-0,True,,False,False,False
Qwen3.5-122B,ntx3-000840-1,True,,False,False,False
Qwen3.5-122B,ntx3-000840-2,True,,False,False,False
Qwen3.5-122B,ntx3-000840-3,True,,False,False,False
Qwen3.5-122B,ntx3-001613-0,True,,False,False,False
Qwen3.5-122B,ntx3-001613-1,True,,False,False,False
Qwen3.5-122B,ntx3-001613-2,True,,False,False,False
Qwen3.5-122B,ntx3-001613-3,True,,False,False,False
Qwen3.5-122B,ntx3-000844-0,True,,False,False,False
Qwen3.5-122B,ntx3-000844-1,True,,False,False,False
Qwen3.5-122B,ntx3-000844-2,True,,False,False,False
Qwen3.5-122B,ntx3-000844-3,True,,False,False,False
Qwen3.5-122B,ntx3-002230-0,True,,False,False,False
Qwen3.5-122B,ntx3-002230-1,True,,False,False,False
Qwen3.5-122B,ntx3-002230-2,True,,False,False,False
Qwen3.5-122B,ntx3-002230-3,True,,False,False,False
Qwen3.5-122B,ntx3-000589-0,True,,False,False,False
Qwen3.5-122B,ntx3-000589-1,True,,False,False,False
Qwen3.5-122B,ntx3-000589-2,True,,False,False,False
Qwen3.5-122B,ntx3-000589-3,True,,False,False,False
Qwen3.5-122B,ntx3-002260-0,True,,False,False,False
Qwen3.5-122B,ntx3-002260-1,True,,False,False,False
Qwen3.5-122B,ntx3-002260-2,True,,False,False,False
Qwen3.5-122B,ntx3-002260-3,True,,False,False,False
Qwen3.5-122B,ntx3-000689-0,True,,False,False,False
Qwen3.5-122B,ntx3-000689-1,True,,False,False,False
Qwen3.5-122B,ntx3-000689-2,True,,False,False,False
Qwen3.5-122B,ntx3-000689-3,True,,False,False,False
Qwen3.5-122B,ntx3-002304-0,True,,False,False,False
Qwen3.5-122B,ntx3-002304-1,True,,False,False,False
Qwen3.5-122B,ntx3-002304-2,True,,False,False,False
Qwen3.5-122B,ntx3-002304-3,True,,False,False,False
Qwen3.5-122B,ntx3-001399-0,True,,False,False,False
Qwen3.5-122B,ntx3-001399-1,True,,False,False,False
Qwen3.5-122B,ntx3-001399-2,True,,False,False,False
Qwen3.5-122B,ntx3-001399-3,True,,False,False,False
Qwen3.5-122B,ntx3-001288-0,True,,False,False,False
Qwen3.5-122B,ntx3-001288-1,True,,False,False,False
Qwen3.5-122B,ntx3-001288-2,True,,False,False,False
Qwen3.5-122B,ntx3-001288-3,True,,False,False,False
Qwen3.5-122B,ntx3-002474-0,True,,False,False,False
Qwen3.5-122B,ntx3-002474-1,True,,False,False,False
Qwen3.5-122B,ntx3-002474-2,True,,False,False,False
Qwen3.5-122B,ntx3-002474-3,True,,False,False,False
Qwen3.5-122B,ntx3-002197-0,True,,False,False,False
Qwen3.5-122B,ntx3-002197-1,True,,False,False,False
Qwen3.5-122B,ntx3-002197-2,True,,False,False,False
Qwen3.5-122B,ntx3-002197-3,True,,False,False,False
Qwen3.5-122B,ntx3-002210-0,True,,False,False,False
Qwen3.5-122B,ntx3-002210-1,True,,False,False,False
Qwen3.5-122B,ntx3-002210-2,True,,False,False,False
Qwen3.5-122B,ntx3-002210-3,True,,False,False,False
Qwen3.5-122B,ntx3-002046-0,True,,False,False,False
Qwen3.5-122B,ntx3-002046-1,True,,False,False,False
Qwen3.5-122B,ntx3-002046-2,True,,False,False,False
Qwen3.5-122B,ntx3-002046-3,True,,False,False,False
Qwen3.5-122B,ntx3-002426-0,True,,False,False,False
Qwen3.5-122B,ntx3-002426-1,True,,False,False,False
Qwen3.5-122B,ntx3-002426-2,True,,False,False,False
Qwen3.5-122B,ntx3-002426-3,True,,False,False,False
Qwen3.5-122B,ntx3-002255-0,True,,False,False,False
Qwen3.5-122B,ntx3-002255-1,True,,False,False,False
Qwen3.5-122B,ntx3-002255-2,True,,False,False,False
Qwen3.5-122B,ntx3-002255-3,True,,False,False,False
Qwen3.5-122B,ntx3-001191-0,True,,False,False,False
Qwen3.5-122B,ntx3-001191-1,True,,False,False,False
Qwen3.5-122B,ntx3-001191-2,True,,False,False,False
Qwen3.5-122B,ntx3-001191-3,True,,False,False,False
Qwen3.5-122B,ntx3-001370-0,True,,False,False,False
Qwen3.5-122B,ntx3-001370-1,True,,False,False,False
Qwen3.5-122B,ntx3-001370-2,True,,False,False,False
Qwen3.5-122B,ntx3-001370-3,True,,False,False,False
Qwen3.5-122B,ntx3-001763-0,True,,False,False,False
Qwen3.5-122B,ntx3-001763-1,True,,False,False,False
Qwen3.5-122B,ntx3-001763-2,True,,False,False,False
Qwen3.5-122B,ntx3-001763-3,True,,False,False,False
Qwen3.5-122B,ntx3-000765-0,True,,False,False,False
Qwen3.5-122B,ntx3-000765-1,True,,False,False,False
Qwen3.5-122B,ntx3-000765-2,True,,False,False,False
Qwen3.5-122B,ntx3-000765-3,True,,False,False,False
Qwen3.5-122B,ntx3-001244-0,True,,False,False,False
Qwen3.5-122B,ntx3-001244-1,True,,False,False,False
Qwen3.5-122B,ntx3-001244-2,True,,False,False,False
Qwen3.5-122B,ntx3-001244-3,True,,False,False,False
Qwen3.5-122B,ntx3-000776-0,True,,False,False,False
Qwen3.5-122B,ntx3-000776-1,True,,False,False,False
Qwen3.5-122B,ntx3-000776-2,True,,False,False,False
Qwen3.5-122B,ntx3-000776-3,True,,False,False,False
Qwen3.5-122B,ntx3-002129-0,True,,False,False,False
Qwen3.5-122B,ntx3-002129-1,True,,False,False,False
Qwen3.5-122B,ntx3-002129-2,True,,False,False,False
Qwen3.5-122B,ntx3-002129-3,True,,False,False,False
Qwen3.5-122B,ntx3-001930-0,True,,False,False,False
Qwen3.5-122B,ntx3-001930-1,True,,False,False,False
Qwen3.5-122B,ntx3-001930-2,True,,False,False,False
Qwen3.5-122B,ntx3-001930-3,True,,False,False,False
Qwen3.5-122B,ntx3-000607-0,True,,False,False,False
Qwen3.5-122B,ntx3-000607-1,True,,False,False,False
Qwen3.5-122B,ntx3-000607-2,True,,False,False,False
Qwen3.5-122B,ntx3-000607-3,True,,False,False,False
Qwen3.5-122B,ntx3-002229-0,True,,False,False,False
Qwen3.5-122B,ntx3-002229-1,True,,False,False,False
Qwen3.5-122B,ntx3-002229-2,True,,False,False,False
Qwen3.5-122B,ntx3-002229-3,True,,False,False,False
Qwen3.5-122B,ntx3-001475-0,True,,False,False,False
Qwen3.5-122B,ntx3-001475-1,True,,False,False,False
Qwen3.5-122B,ntx3-001475-2,True,,False,False,False
Qwen3.5-122B,ntx3-001475-3,True,,False,False,False
Qwen3.5-122B,ntx3-001051-0,True,,False,False,False
Qwen3.5-122B,ntx3-001051-1,True,,False,False,False
Qwen3.5-122B,ntx3-001051-2,True,,False,False,False
Qwen3.5-122B,ntx3-001051-3,True,,False,False,False
Qwen3.5-122B,ntx3-001284-0,True,,False,False,False
Qwen3.5-122B,ntx3-001284-1,True,,False,False,False
Qwen3.5-122B,ntx3-001284-2,True,,False,False,False
Qwen3.5-122B,ntx3-001284-3,True,,False,False,False
Qwen3.5-122B,ntx3-001852-0,True,,False,False,False
Qwen3.5-122B,ntx3-001852-1,True,,False,False,False
Qwen3.5-122B,ntx3-001852-2,True,,False,False,False
Qwen3.5-122B,ntx3-001852-3,True,,False,False,False
Qwen3.5-122B,ntx3-002249-0,True,,False,False,False
Qwen3.5-122B,ntx3-002249-1,True,,False,False,False
Qwen3.5-122B,ntx3-002249-2,True,,False,False,False
Qwen3.5-122B,ntx3-002249-3,True,,False,False,False
Qwen3.5-122B,ntx3-002098-0,True,,False,False,False
Qwen3.5-122B,ntx3-002098-1,True,,False,False,False
Qwen3.5-122B,ntx3-002098-2,True,,False,False,False
Qwen3.5-122B,ntx3-002098-3,True,,False,False,False
Qwen3.5-122B,ntx3-001566-0,True,,False,False,False
Qwen3.5-122B,ntx3-001566-1,True,,False,False,False
Qwen3.5-122B,ntx3-001566-2,True,,False,False,False
Qwen3.5-122B,ntx3-001566-3,True,,False,False,False
Qwen3.5-122B,ntx3-002456-0,True,,False,False,False
Qwen3.5-122B,ntx3-002456-1,True,,False,False,False
Qwen3.5-122B,ntx3-002456-2,True,,False,False,False
Qwen3.5-122B,ntx3-002456-3,True,,False,False,False
Qwen3.5-122B,ntx3-001892-0,True,,False,False,False
Qwen3.5-122B,ntx3-001892-1,True,,False,False,False
Qwen3.5-122B,ntx3-001892-2,True,,False,False,False
Qwen3.5-122B,ntx3-001892-3,True,,False,False,False
Qwen3.5-122B,ntx3-002367-0,True,,False,False,False
Qwen3.5-122B,ntx3-002367-1,True,,False,False,False
Qwen3.5-122B,ntx3-002367-2,True,,False,False,False
Qwen3.5-122B,ntx3-002367-3,True,,False,False,False
Qwen3.5-122B,ntx3-000759-0,True,,False,False,False
Qwen3.5-122B,ntx3-000759-1,True,,False,False,False
Qwen3.5-122B,ntx3-000759-2,True,,False,False,False
Qwen3.5-122B,ntx3-000759-3,True,,False,False,False
Qwen3.5-122B,ntx3-000762-0,True,,False,False,False
Qwen3.5-122B,ntx3-000762-1,True,,False,False,False
Qwen3.5-122B,ntx3-000762-2,True,,False,False,False
Qwen3.5-122B,ntx3-000762-3,True,,False,False,False
Qwen3.5-122B,ntx3-001487-0,True,,False,False,False
Qwen3.5-122B,ntx3-001487-1,True,,False,False,False
Qwen3.5-122B,ntx3-001487-2,True,,False,False,False
Qwen3.5-122B,ntx3-001487-3,True,,False,False,False
Qwen3.5-122B,ntx3-001779-0,True,,False,False,False
Qwen3.5-122B,ntx3-001779-1,True,,False,False,False
Qwen3.5-122B,ntx3-001779-2,True,,False,False,False
Qwen3.5-122B,ntx3-001779-3,True,,False,False,False
Qwen3.5-122B,ntx3-002460-0,True,,False,False,False
Qwen3.5-122B,ntx3-002460-1,True,,False,False,False
Qwen3.5-122B,ntx3-002460-2,True,,False,False,False
Qwen3.5-122B,ntx3-002460-3,True,,False,False,False
Qwen3.5-122B,ntx3-002185-0,True,,False,False,False
Qwen3.5-122B,ntx3-002185-1,True,,False,False,False
Qwen3.5-122B,ntx3-002185-2,True,,False,False,False
Qwen3.5-122B,ntx3-002185-3,True,,False,False,False
Qwen3.5-122B,ntx3-002357-0,True,,False,False,False
Qwen3.5-122B,ntx3-002357-1,True,,False,False,False
Qwen3.5-122B,ntx3-002357-2,True,,False,False,False
Qwen3.5-122B,ntx3-002357-3,True,,False,False,False
Qwen3.5-122B,ntx3-002054-0,True,,False,False,False
Qwen3.5-122B,ntx3-002054-1,True,,False,False,False
Qwen3.5-122B,ntx3-002054-2,True,,False,False,False
Qwen3.5-122B,ntx3-002054-3,True,,False,False,False
Qwen3.5-122B,ntx3-000246-0,True,,False,False,False
Qwen3.5-122B,ntx3-000246-1,True,,False,False,False
Qwen3.5-122B,ntx3-000246-2,True,,False,False,False
Qwen3.5-122B,ntx3-000246-3,True,,False,False,False
Qwen3.5-122B,ntx3-000469-0,True,,False,False,False
Qwen3.5-122B,ntx3-000469-1,True,,False,False,False
Qwen3.5-122B,ntx3-000469-2,True,,False,False,False
Qwen3.5-122B,ntx3-000469-3,True,,False,False,False
Qwen3.5-122B,ntx3-001694-0,True,,False,False,False
Qwen3.5-122B,ntx3-001694-1,True,,False,False,False
Qwen3.5-122B,ntx3-001694-2,True,,False,False,False
Qwen3.5-122B,ntx3-001694-3,True,,False,False,False
Qwen3.5-122B,ntx3-000516-0,True,,False,False,False
Qwen3.5-122B,ntx3-000516-1,True,,False,False,False
Qwen3.5-122B,ntx3-000516-2,True,,False,False,False
Qwen3.5-122B,ntx3-000516-3,True,,False,False,False
Qwen3.5-122B,ntx3-000514-0,True,,False,False,False
Qwen3.5-122B,ntx3-000514-1,True,,False,False,False
Qwen3.5-122B,ntx3-000514-2,True,,False,False,False
Qwen3.5-122B,ntx3-000514-3,True,,False,False,False
Qwen3.5-122B,ntx3-001625-0,True,,False,False,False
Qwen3.5-122B,ntx3-001625-1,True,,False,False,False
Qwen3.5-122B,ntx3-001625-2,True,,False,False,False
Qwen3.5-122B,ntx3-001625-3,True,,False,False,False
Qwen3.5-122B,ntx3-002236-0,True,,False,False,False
Qwen3.5-122B,ntx3-002236-1,True,,False,False,False
Qwen3.5-122B,ntx3-002236-2,True,,False,False,False
Qwen3.5-122B,ntx3-002236-3,True,,False,False,False
Qwen3.5-122B,ntx3-001352-0,True,,False,False,False
Qwen3.5-122B,ntx3-001352-1,True,,False,False,False
Qwen3.5-122B,ntx3-001352-2,True,,False,False,False
Qwen3.5-122B,ntx3-001352-3,True,,False,False,False
Qwen3.5-122B,ntx3-000698-0,True,,False,False,False
Qwen3.5-122B,ntx3-000698-1,True,,False,False,False
Qwen3.5-122B,ntx3-000698-2,True,,False,False,False
Qwen3.5-122B,ntx3-000698-3,True,,False,False,False
Qwen3.5-122B,ntx3-001735-0,True,,False,False,False
Qwen3.5-122B,ntx3-001735-1,True,,False,False,False
Qwen3.5-122B,ntx3-001735-2,True,,False,False,False
