case_id,group_id,language,relation,expected_block,predicted_block,violations,correct
eng_Latn-0166-QUANTIFIER_DROP,eng_Latn-0166,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0166-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0166,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0167-CLEAN,eng_Latn-0167,eng_Latn,CLEAN,False,False,,True
eng_Latn-0167-ENTITY_SHIFT,eng_Latn-0167,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0167-TEMPORAL_SHIFT,eng_Latn-0167,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0167-VALUE_SHIFT,eng_Latn-0167,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0167-NEGATION_DROP,eng_Latn-0167,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0167-QUANTIFIER_DROP,eng_Latn-0167,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0167-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0167,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0168-CLEAN,eng_Latn-0168,eng_Latn,CLEAN,False,False,,True
eng_Latn-0168-ENTITY_SHIFT,eng_Latn-0168,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0168-TEMPORAL_SHIFT,eng_Latn-0168,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0168-VALUE_SHIFT,eng_Latn-0168,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0168-NEGATION_DROP,eng_Latn-0168,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0168-QUANTIFIER_DROP,eng_Latn-0168,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0168-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0168,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0169-CLEAN,eng_Latn-0169,eng_Latn,CLEAN,False,False,,True
eng_Latn-0169-ENTITY_SHIFT,eng_Latn-0169,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0169-TEMPORAL_SHIFT,eng_Latn-0169,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0169-VALUE_SHIFT,eng_Latn-0169,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0169-NEGATION_DROP,eng_Latn-0169,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0169-QUANTIFIER_DROP,eng_Latn-0169,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0169-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0169,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0170-CLEAN,eng_Latn-0170,eng_Latn,CLEAN,False,False,,True
eng_Latn-0170-ENTITY_SHIFT,eng_Latn-0170,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0170-TEMPORAL_SHIFT,eng_Latn-0170,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0170-VALUE_SHIFT,eng_Latn-0170,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0170-NEGATION_DROP,eng_Latn-0170,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0170-QUANTIFIER_DROP,eng_Latn-0170,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0170-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0170,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0171-CLEAN,eng_Latn-0171,eng_Latn,CLEAN,False,False,,True
eng_Latn-0171-ENTITY_SHIFT,eng_Latn-0171,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0171-TEMPORAL_SHIFT,eng_Latn-0171,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0171-VALUE_SHIFT,eng_Latn-0171,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0171-NEGATION_DROP,eng_Latn-0171,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0171-QUANTIFIER_DROP,eng_Latn-0171,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0171-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0171,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0172-CLEAN,eng_Latn-0172,eng_Latn,CLEAN,False,False,,True
eng_Latn-0172-ENTITY_SHIFT,eng_Latn-0172,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0172-TEMPORAL_SHIFT,eng_Latn-0172,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0172-VALUE_SHIFT,eng_Latn-0172,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0172-NEGATION_DROP,eng_Latn-0172,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0172-QUANTIFIER_DROP,eng_Latn-0172,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0172-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0172,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0173-CLEAN,eng_Latn-0173,eng_Latn,CLEAN,False,False,,True
eng_Latn-0173-ENTITY_SHIFT,eng_Latn-0173,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0173-TEMPORAL_SHIFT,eng_Latn-0173,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0173-VALUE_SHIFT,eng_Latn-0173,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0173-NEGATION_DROP,eng_Latn-0173,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0173-QUANTIFIER_DROP,eng_Latn-0173,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0173-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0173,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0174-CLEAN,eng_Latn-0174,eng_Latn,CLEAN,False,False,,True
eng_Latn-0174-ENTITY_SHIFT,eng_Latn-0174,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0174-TEMPORAL_SHIFT,eng_Latn-0174,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0174-VALUE_SHIFT,eng_Latn-0174,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0174-NEGATION_DROP,eng_Latn-0174,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0174-QUANTIFIER_DROP,eng_Latn-0174,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0174-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0174,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0175-CLEAN,eng_Latn-0175,eng_Latn,CLEAN,False,False,,True
eng_Latn-0175-ENTITY_SHIFT,eng_Latn-0175,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0175-TEMPORAL_SHIFT,eng_Latn-0175,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0175-VALUE_SHIFT,eng_Latn-0175,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0175-NEGATION_DROP,eng_Latn-0175,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0175-QUANTIFIER_DROP,eng_Latn-0175,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0175-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0175,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0176-CLEAN,eng_Latn-0176,eng_Latn,CLEAN,False,False,,True
eng_Latn-0176-ENTITY_SHIFT,eng_Latn-0176,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0176-TEMPORAL_SHIFT,eng_Latn-0176,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0176-VALUE_SHIFT,eng_Latn-0176,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0176-NEGATION_DROP,eng_Latn-0176,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0176-QUANTIFIER_DROP,eng_Latn-0176,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0176-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0176,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0177-CLEAN,eng_Latn-0177,eng_Latn,CLEAN,False,False,,True
eng_Latn-0177-ENTITY_SHIFT,eng_Latn-0177,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0177-TEMPORAL_SHIFT,eng_Latn-0177,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0177-VALUE_SHIFT,eng_Latn-0177,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0177-NEGATION_DROP,eng_Latn-0177,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0177-QUANTIFIER_DROP,eng_Latn-0177,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0177-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0177,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0178-CLEAN,eng_Latn-0178,eng_Latn,CLEAN,False,False,,True
eng_Latn-0178-ENTITY_SHIFT,eng_Latn-0178,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0178-TEMPORAL_SHIFT,eng_Latn-0178,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0178-VALUE_SHIFT,eng_Latn-0178,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0178-NEGATION_DROP,eng_Latn-0178,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0178-QUANTIFIER_DROP,eng_Latn-0178,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0178-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0178,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0179-CLEAN,eng_Latn-0179,eng_Latn,CLEAN,False,False,,True
eng_Latn-0179-ENTITY_SHIFT,eng_Latn-0179,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0179-TEMPORAL_SHIFT,eng_Latn-0179,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0179-VALUE_SHIFT,eng_Latn-0179,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0179-NEGATION_DROP,eng_Latn-0179,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0179-QUANTIFIER_DROP,eng_Latn-0179,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0179-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0179,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0180-CLEAN,eng_Latn-0180,eng_Latn,CLEAN,False,False,,True
eng_Latn-0180-ENTITY_SHIFT,eng_Latn-0180,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0180-TEMPORAL_SHIFT,eng_Latn-0180,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0180-VALUE_SHIFT,eng_Latn-0180,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0180-NEGATION_DROP,eng_Latn-0180,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0180-QUANTIFIER_DROP,eng_Latn-0180,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0180-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0180,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0181-CLEAN,eng_Latn-0181,eng_Latn,CLEAN,False,False,,True
eng_Latn-0181-ENTITY_SHIFT,eng_Latn-0181,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0181-TEMPORAL_SHIFT,eng_Latn-0181,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0181-VALUE_SHIFT,eng_Latn-0181,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0181-NEGATION_DROP,eng_Latn-0181,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0181-QUANTIFIER_DROP,eng_Latn-0181,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0181-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0181,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0182-CLEAN,eng_Latn-0182,eng_Latn,CLEAN,False,False,,True
eng_Latn-0182-ENTITY_SHIFT,eng_Latn-0182,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0182-TEMPORAL_SHIFT,eng_Latn-0182,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0182-VALUE_SHIFT,eng_Latn-0182,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0182-NEGATION_DROP,eng_Latn-0182,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0182-QUANTIFIER_DROP,eng_Latn-0182,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0182-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0182,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0183-CLEAN,eng_Latn-0183,eng_Latn,CLEAN,False,False,,True
eng_Latn-0183-ENTITY_SHIFT,eng_Latn-0183,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0183-TEMPORAL_SHIFT,eng_Latn-0183,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0183-VALUE_SHIFT,eng_Latn-0183,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0183-NEGATION_DROP,eng_Latn-0183,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0183-QUANTIFIER_DROP,eng_Latn-0183,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0183-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0183,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0184-CLEAN,eng_Latn-0184,eng_Latn,CLEAN,False,False,,True
eng_Latn-0184-ENTITY_SHIFT,eng_Latn-0184,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0184-TEMPORAL_SHIFT,eng_Latn-0184,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0184-VALUE_SHIFT,eng_Latn-0184,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0184-NEGATION_DROP,eng_Latn-0184,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0184-QUANTIFIER_DROP,eng_Latn-0184,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0184-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0184,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0185-CLEAN,eng_Latn-0185,eng_Latn,CLEAN,False,False,,True
eng_Latn-0185-ENTITY_SHIFT,eng_Latn-0185,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0185-TEMPORAL_SHIFT,eng_Latn-0185,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0185-VALUE_SHIFT,eng_Latn-0185,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0185-NEGATION_DROP,eng_Latn-0185,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0185-QUANTIFIER_DROP,eng_Latn-0185,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0185-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0185,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0186-CLEAN,eng_Latn-0186,eng_Latn,CLEAN,False,False,,True
eng_Latn-0186-ENTITY_SHIFT,eng_Latn-0186,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0186-TEMPORAL_SHIFT,eng_Latn-0186,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0186-VALUE_SHIFT,eng_Latn-0186,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0186-NEGATION_DROP,eng_Latn-0186,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0186-QUANTIFIER_DROP,eng_Latn-0186,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0186-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0186,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0187-CLEAN,eng_Latn-0187,eng_Latn,CLEAN,False,False,,True
eng_Latn-0187-ENTITY_SHIFT,eng_Latn-0187,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0187-TEMPORAL_SHIFT,eng_Latn-0187,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0187-VALUE_SHIFT,eng_Latn-0187,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0187-NEGATION_DROP,eng_Latn-0187,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0187-QUANTIFIER_DROP,eng_Latn-0187,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0187-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0187,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0188-CLEAN,eng_Latn-0188,eng_Latn,CLEAN,False,False,,True
eng_Latn-0188-ENTITY_SHIFT,eng_Latn-0188,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0188-TEMPORAL_SHIFT,eng_Latn-0188,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0188-VALUE_SHIFT,eng_Latn-0188,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0188-NEGATION_DROP,eng_Latn-0188,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0188-QUANTIFIER_DROP,eng_Latn-0188,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0188-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0188,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0189-CLEAN,eng_Latn-0189,eng_Latn,CLEAN,False,False,,True
eng_Latn-0189-ENTITY_SHIFT,eng_Latn-0189,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0189-TEMPORAL_SHIFT,eng_Latn-0189,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0189-VALUE_SHIFT,eng_Latn-0189,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0189-NEGATION_DROP,eng_Latn-0189,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0189-QUANTIFIER_DROP,eng_Latn-0189,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0189-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0189,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0190-CLEAN,eng_Latn-0190,eng_Latn,CLEAN,False,False,,True
eng_Latn-0190-ENTITY_SHIFT,eng_Latn-0190,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0190-TEMPORAL_SHIFT,eng_Latn-0190,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0190-VALUE_SHIFT,eng_Latn-0190,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0190-NEGATION_DROP,eng_Latn-0190,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0190-QUANTIFIER_DROP,eng_Latn-0190,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0190-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0190,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0191-CLEAN,eng_Latn-0191,eng_Latn,CLEAN,False,False,,True
eng_Latn-0191-ENTITY_SHIFT,eng_Latn-0191,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0191-TEMPORAL_SHIFT,eng_Latn-0191,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0191-VALUE_SHIFT,eng_Latn-0191,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0191-NEGATION_DROP,eng_Latn-0191,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0191-QUANTIFIER_DROP,eng_Latn-0191,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0191-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0191,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0192-CLEAN,eng_Latn-0192,eng_Latn,CLEAN,False,False,,True
eng_Latn-0192-ENTITY_SHIFT,eng_Latn-0192,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0192-TEMPORAL_SHIFT,eng_Latn-0192,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0192-VALUE_SHIFT,eng_Latn-0192,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0192-NEGATION_DROP,eng_Latn-0192,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0192-QUANTIFIER_DROP,eng_Latn-0192,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0192-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0192,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0193-CLEAN,eng_Latn-0193,eng_Latn,CLEAN,False,False,,True
eng_Latn-0193-ENTITY_SHIFT,eng_Latn-0193,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0193-TEMPORAL_SHIFT,eng_Latn-0193,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0193-VALUE_SHIFT,eng_Latn-0193,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0193-NEGATION_DROP,eng_Latn-0193,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0193-QUANTIFIER_DROP,eng_Latn-0193,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0193-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0193,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0194-CLEAN,eng_Latn-0194,eng_Latn,CLEAN,False,False,,True
eng_Latn-0194-ENTITY_SHIFT,eng_Latn-0194,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0194-TEMPORAL_SHIFT,eng_Latn-0194,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0194-VALUE_SHIFT,eng_Latn-0194,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0194-NEGATION_DROP,eng_Latn-0194,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0194-QUANTIFIER_DROP,eng_Latn-0194,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0194-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0194,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0195-CLEAN,eng_Latn-0195,eng_Latn,CLEAN,False,False,,True
eng_Latn-0195-ENTITY_SHIFT,eng_Latn-0195,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
