case_id,group_id,language,relation,raw_text,gold_contract,candidate_contract,expected_block
eng_Latn-0261-VALUE_SHIFT,eng_Latn-0261,eng_Latn,VALUE_SHIFT,do not archive all invoices for vendor 8368 for november 2024 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 8368, ""YEAR"": 2024}","{""AMOUNT"": 26000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 8368, ""YEAR"": 2024}",True
eng_Latn-0261-NEGATION_DROP,eng_Latn-0261,eng_Latn,NEGATION_DROP,do not archive all invoices for vendor 8368 for november 2024 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 8368, ""YEAR"": 2024}","{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": false, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 8368, ""YEAR"": 2024}",True
eng_Latn-0261-QUANTIFIER_DROP,eng_Latn-0261,eng_Latn,QUANTIFIER_DROP,do not archive all invoices for vendor 8368 for november 2024 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 8368, ""YEAR"": 2024}","{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 8368, ""YEAR"": 2024}",True
eng_Latn-0261-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0261,eng_Latn,HALLUCINATED_CRITICAL_SLOT,do not archive all invoices for vendor 8368 for november 2024 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 8368, ""YEAR"": 2024}","{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""RECIPIENT_ID"": ""R107"", ""VENDOR_ID"": 8368, ""YEAR"": 2024}",True
eng_Latn-0262-CLEAN,eng_Latn-0262,eng_Latn,CLEAN,do not archive only invoices for vendor 1387 for may 2024 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1387, ""YEAR"": 2024}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1387, ""YEAR"": 2024}",False
eng_Latn-0262-ENTITY_SHIFT,eng_Latn-0262,eng_Latn,ENTITY_SHIFT,do not archive only invoices for vendor 1387 for may 2024 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1387, ""YEAR"": 2024}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1394, ""YEAR"": 2024}",True
eng_Latn-0262-TEMPORAL_SHIFT,eng_Latn-0262,eng_Latn,TEMPORAL_SHIFT,do not archive only invoices for vendor 1387 for may 2024 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1387, ""YEAR"": 2024}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1387, ""YEAR"": 2024}",True
eng_Latn-0262-VALUE_SHIFT,eng_Latn-0262,eng_Latn,VALUE_SHIFT,do not archive only invoices for vendor 1387 for may 2024 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1387, ""YEAR"": 2024}","{""AMOUNT"": 6000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1387, ""YEAR"": 2024}",True
eng_Latn-0262-NEGATION_DROP,eng_Latn-0262,eng_Latn,NEGATION_DROP,do not archive only invoices for vendor 1387 for may 2024 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1387, ""YEAR"": 2024}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1387, ""YEAR"": 2024}",True
eng_Latn-0262-QUANTIFIER_DROP,eng_Latn-0262,eng_Latn,QUANTIFIER_DROP,do not archive only invoices for vendor 1387 for may 2024 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1387, ""YEAR"": 2024}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 1387, ""YEAR"": 2024}",True
eng_Latn-0262-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0262,eng_Latn,HALLUCINATED_CRITICAL_SLOT,do not archive only invoices for vendor 1387 for may 2024 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1387, ""YEAR"": 2024}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""RECIPIENT_ID"": ""R357"", ""VENDOR_ID"": 1387, ""YEAR"": 2024}",True
eng_Latn-0263-CLEAN,eng_Latn-0263,eng_Latn,CLEAN,do not archive only invoices for vendor 1354 for august 2026 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1354, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1354, ""YEAR"": 2026}",False
eng_Latn-0263-ENTITY_SHIFT,eng_Latn-0263,eng_Latn,ENTITY_SHIFT,do not archive only invoices for vendor 1354 for august 2026 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1354, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1455, ""YEAR"": 2026}",True
eng_Latn-0263-TEMPORAL_SHIFT,eng_Latn-0263,eng_Latn,TEMPORAL_SHIFT,do not archive only invoices for vendor 1354 for august 2026 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1354, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1354, ""YEAR"": 2026}",True
eng_Latn-0263-VALUE_SHIFT,eng_Latn-0263,eng_Latn,VALUE_SHIFT,do not archive only invoices for vendor 1354 for august 2026 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1354, ""YEAR"": 2026}","{""AMOUNT"": 5500, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1354, ""YEAR"": 2026}",True
eng_Latn-0263-NEGATION_DROP,eng_Latn-0263,eng_Latn,NEGATION_DROP,do not archive only invoices for vendor 1354 for august 2026 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1354, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1354, ""YEAR"": 2026}",True
eng_Latn-0263-QUANTIFIER_DROP,eng_Latn-0263,eng_Latn,QUANTIFIER_DROP,do not archive only invoices for vendor 1354 for august 2026 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1354, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 1354, ""YEAR"": 2026}",True
eng_Latn-0263-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0263,eng_Latn,HALLUCINATED_CRITICAL_SLOT,do not archive only invoices for vendor 1354 for august 2026 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1354, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""RECIPIENT_ID"": ""R166"", ""VENDOR_ID"": 1354, ""YEAR"": 2026}",True
eng_Latn-0264-CLEAN,eng_Latn-0264,eng_Latn,CLEAN,do not archive all invoices for vendor 3129 for august 2026 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3129, ""YEAR"": 2026}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3129, ""YEAR"": 2026}",False
eng_Latn-0264-ENTITY_SHIFT,eng_Latn-0264,eng_Latn,ENTITY_SHIFT,do not archive all invoices for vendor 3129 for august 2026 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3129, ""YEAR"": 2026}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3230, ""YEAR"": 2026}",True
eng_Latn-0264-TEMPORAL_SHIFT,eng_Latn-0264,eng_Latn,TEMPORAL_SHIFT,do not archive all invoices for vendor 3129 for august 2026 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3129, ""YEAR"": 2026}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3129, ""YEAR"": 2026}",True
eng_Latn-0264-VALUE_SHIFT,eng_Latn-0264,eng_Latn,VALUE_SHIFT,do not archive all invoices for vendor 3129 for august 2026 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3129, ""YEAR"": 2026}","{""AMOUNT"": 51000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3129, ""YEAR"": 2026}",True
eng_Latn-0264-NEGATION_DROP,eng_Latn-0264,eng_Latn,NEGATION_DROP,do not archive all invoices for vendor 3129 for august 2026 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3129, ""YEAR"": 2026}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": false, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3129, ""YEAR"": 2026}",True
eng_Latn-0264-QUANTIFIER_DROP,eng_Latn-0264,eng_Latn,QUANTIFIER_DROP,do not archive all invoices for vendor 3129 for august 2026 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3129, ""YEAR"": 2026}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 3129, ""YEAR"": 2026}",True
eng_Latn-0264-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0264,eng_Latn,HALLUCINATED_CRITICAL_SLOT,do not archive all invoices for vendor 3129 for august 2026 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3129, ""YEAR"": 2026}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""RECIPIENT_ID"": ""R734"", ""VENDOR_ID"": 3129, ""YEAR"": 2026}",True
eng_Latn-0265-CLEAN,eng_Latn-0265,eng_Latn,CLEAN,do not archive only invoices for vendor 9147 for may 2026 with amount INR 10000.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9147, ""YEAR"": 2026}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9147, ""YEAR"": 2026}",False
eng_Latn-0265-ENTITY_SHIFT,eng_Latn-0265,eng_Latn,ENTITY_SHIFT,do not archive only invoices for vendor 9147 for may 2026 with amount INR 10000.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9147, ""YEAR"": 2026}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9154, ""YEAR"": 2026}",True
eng_Latn-0265-TEMPORAL_SHIFT,eng_Latn-0265,eng_Latn,TEMPORAL_SHIFT,do not archive only invoices for vendor 9147 for may 2026 with amount INR 10000.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9147, ""YEAR"": 2026}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9147, ""YEAR"": 2026}",True
eng_Latn-0265-VALUE_SHIFT,eng_Latn-0265,eng_Latn,VALUE_SHIFT,do not archive only invoices for vendor 9147 for may 2026 with amount INR 10000.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9147, ""YEAR"": 2026}","{""AMOUNT"": 10500, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9147, ""YEAR"": 2026}",True
eng_Latn-0265-NEGATION_DROP,eng_Latn-0265,eng_Latn,NEGATION_DROP,do not archive only invoices for vendor 9147 for may 2026 with amount INR 10000.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9147, ""YEAR"": 2026}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9147, ""YEAR"": 2026}",True
eng_Latn-0265-QUANTIFIER_DROP,eng_Latn-0265,eng_Latn,QUANTIFIER_DROP,do not archive only invoices for vendor 9147 for may 2026 with amount INR 10000.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9147, ""YEAR"": 2026}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 9147, ""YEAR"": 2026}",True
eng_Latn-0265-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0265,eng_Latn,HALLUCINATED_CRITICAL_SLOT,do not archive only invoices for vendor 9147 for may 2026 with amount INR 10000.,"{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9147, ""YEAR"": 2026}","{""AMOUNT"": 10000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""RECIPIENT_ID"": ""R880"", ""VENDOR_ID"": 9147, ""YEAR"": 2026}",True
eng_Latn-0266-CLEAN,eng_Latn-0266,eng_Latn,CLEAN,do not archive only invoices for vendor 4189 for february 2026 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 4189, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 4189, ""YEAR"": 2026}",False
eng_Latn-0266-ENTITY_SHIFT,eng_Latn-0266,eng_Latn,ENTITY_SHIFT,do not archive only invoices for vendor 4189 for february 2026 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 4189, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 4190, ""YEAR"": 2026}",True
eng_Latn-0266-TEMPORAL_SHIFT,eng_Latn-0266,eng_Latn,TEMPORAL_SHIFT,do not archive only invoices for vendor 4189 for february 2026 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 4189, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 3, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 4189, ""YEAR"": 2026}",True
eng_Latn-0266-VALUE_SHIFT,eng_Latn-0266,eng_Latn,VALUE_SHIFT,do not archive only invoices for vendor 4189 for february 2026 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 4189, ""YEAR"": 2026}","{""AMOUNT"": 5500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 4189, ""YEAR"": 2026}",True
eng_Latn-0266-NEGATION_DROP,eng_Latn-0266,eng_Latn,NEGATION_DROP,do not archive only invoices for vendor 4189 for february 2026 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 4189, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 4189, ""YEAR"": 2026}",True
eng_Latn-0266-QUANTIFIER_DROP,eng_Latn-0266,eng_Latn,QUANTIFIER_DROP,do not archive only invoices for vendor 4189 for february 2026 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 4189, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 4189, ""YEAR"": 2026}",True
eng_Latn-0266-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0266,eng_Latn,HALLUCINATED_CRITICAL_SLOT,do not archive only invoices for vendor 4189 for february 2026 with amount INR 5000.,"{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 4189, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""RECIPIENT_ID"": ""R454"", ""VENDOR_ID"": 4189, ""YEAR"": 2026}",True
eng_Latn-0267-CLEAN,eng_Latn-0267,eng_Latn,CLEAN,do not archive all invoices for vendor 1323 for november 2024 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1323, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1323, ""YEAR"": 2024}",False
eng_Latn-0267-ENTITY_SHIFT,eng_Latn-0267,eng_Latn,ENTITY_SHIFT,do not archive all invoices for vendor 1323 for november 2024 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1323, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1330, ""YEAR"": 2024}",True
eng_Latn-0267-TEMPORAL_SHIFT,eng_Latn-0267,eng_Latn,TEMPORAL_SHIFT,do not archive all invoices for vendor 1323 for november 2024 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1323, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 12, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1323, ""YEAR"": 2024}",True
eng_Latn-0267-VALUE_SHIFT,eng_Latn-0267,eng_Latn,VALUE_SHIFT,do not archive all invoices for vendor 1323 for november 2024 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1323, ""YEAR"": 2024}","{""AMOUNT"": 8500, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1323, ""YEAR"": 2024}",True
eng_Latn-0267-NEGATION_DROP,eng_Latn-0267,eng_Latn,NEGATION_DROP,do not archive all invoices for vendor 1323 for november 2024 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1323, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": false, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1323, ""YEAR"": 2024}",True
eng_Latn-0267-QUANTIFIER_DROP,eng_Latn-0267,eng_Latn,QUANTIFIER_DROP,do not archive all invoices for vendor 1323 for november 2024 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1323, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 1323, ""YEAR"": 2024}",True
eng_Latn-0267-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0267,eng_Latn,HALLUCINATED_CRITICAL_SLOT,do not archive all invoices for vendor 1323 for november 2024 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1323, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""RECIPIENT_ID"": ""R638"", ""VENDOR_ID"": 1323, ""YEAR"": 2024}",True
eng_Latn-0268-CLEAN,eng_Latn-0268,eng_Latn,CLEAN,do not archive only invoices for vendor 1959 for june 2024 with amount INR 100000.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1959, ""YEAR"": 2024}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1959, ""YEAR"": 2024}",False
